id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1411354009621831686,1411300473882116100,2021-07-03 23:59:52 +08,2021-07-03,23:59:52,+0800,3307013388,azroy9603,Azri_Hanakimi 🇲🇾 🇵🇸,,@SyedSaddiq Sebab kami rasa kami bukan diperintah oleh sekumpulan manusia yang berakal. Tapi diperintah oleh monyet2 yang langsung tidak tahu apa fungsi otak mereka. Mereka seolah-olah melakukan sesuatu tindakan dan membuat keputusan menggunakan kepala lutut tanpa memikirkan sebab dan akibat,in,[],[],[],0,0,0,[],[],https://twitter.com/azroy9603/status/1411354009621831686,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411353801382981641,1411300473882116100,2021-07-03 23:59:02 +08,2021-07-03,23:59:02,+0800,1016025583,im00bass16,IMRAN AIMAN,,"@SyedSaddiq Fedup dengan pemikiran kolot,semua tangkap muat,kami sakit,lapar ke apa,they dont care",in,[],[],[],0,0,1,[],[],https://twitter.com/im00bass16/status/1411353801382981641,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411353573401661442,1411300473882116100,2021-07-03 23:58:08 +08,2021-07-03,23:58:08,+0800,431752949,suhai22,wsx22,,@SyedSaddiq Sbb government don't even care👎 looser,en,[],[],[],0,0,0,[],[],https://twitter.com/suhai22/status/1411353573401661442,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411353368144924680,1411300473882116100,2021-07-03 23:57:19 +08,2021-07-03,23:57:19,+0800,920631407793205251,jakesharksmt,Jake 🏴,,"@SyedSaddiq Since March 2020, my gym @SharksMuayThai that I built with my blood, sweat and tears (without bank loans) has been closed due to lockdowns for close to 12 months now. #KerajaanPembunuh did not do a thing about the spike in cases until it was too late. I am dying, we all are.",en,"[{'screen_name': 'sharksmuaythai', 'name': 'sharks muay thai', 'id': '1158708081104003072'}]",[],[],0,1,4,['kerajaanpembunuh'],[],https://twitter.com/JakeSharksMT/status/1411353368144924680,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411353269746618369,1411300473882116100,2021-07-03 23:56:55 +08,2021-07-03,23:56:55,+0800,1385047548491034626,jiwamerdeka17,Jiwamerdeka,,@SyedSaddiq Takbir urus hancurrr,in,[],[],[],0,0,0,[],[],https://twitter.com/Jiwamerdeka17/status/1411353269746618369,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411353213266108424,1411300473882116100,2021-07-03 23:56:42 +08,2021-07-03,23:56:42,+0800,245898625,anferneechew,Anfernee Chew 🇲🇾 #WearMaskInPublic,,@SyedSaddiq Hope the situation will not be worse than it is now！,en,[],[],[],0,0,0,[],[],https://twitter.com/anferneechew/status/1411353213266108424,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411352885661605891,1411300473882116100,2021-07-03 23:55:24 +08,2021-07-03,23:55:24,+0800,1352133250991284225,menidina_,medina,,@SyedSaddiq  https://t.co/vQZnnVvCAm,und,[],[],"['https://pbs.twimg.com/media/E5Yh94FUUAYzlRO.jpg', 'https://pbs.twimg.com/media/E5Yh-E_VUAEtH6i.jpg']",0,0,0,[],[],https://twitter.com/menidina_/status/1411352885661605891,False,,1,https://pbs.twimg.com/media/E5Yh94FUUAYzlRO.jpg,,,,,,,[],,,,
1411352269950382088,1411005753662394369,2021-07-03 23:52:57 +08,2021-07-03,23:52:57,+0800,1242867553619177473,joemanf1,joemanf,,"@SyedSaddiq Benda benda mcm ni lah kita makin takut dengan kopiah dan jubah putih. Takut kena judge, kena marah.",in,[],[],[],0,0,0,[],[],https://twitter.com/joemanf1/status/1411352269950382088,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351985119383555,1411300473882116100,2021-07-03 23:51:49 +08,2021-07-03,23:51:49,+0800,426049288,pavinrajc,FullMetal🤖,,@SyedSaddiq 0 accountability. Everybody is more concerned about preserving power than to help the nation,en,[],[],[],0,0,1,[],[],https://twitter.com/PavinrajC/status/1411351985119383555,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351947290890248,1411300473882116100,2021-07-03 23:51:40 +08,2021-07-03,23:51:40,+0800,56380294,sobbashini,Sobbashini 🏴,,@SyedSaddiq Because this is not the government we voted for. People are loosing their jobs and dying! #lawan,en,[],[],[],0,0,0,['lawan'],[],https://twitter.com/Sobbashini/status/1411351947290890248,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351660341862400,1411300473882116100,2021-07-03 23:50:32 +08,2021-07-03,23:50:32,+0800,1376792992023900160,hausofpreve,Preve,,@SyedSaddiq The replies have spoken,en,[],[],[],0,0,0,[],[],https://twitter.com/HausOfPreve/status/1411351660341862400,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351576128589828,1411300473882116100,2021-07-03 23:50:12 +08,2021-07-03,23:50:12,+0800,1116953530592423937,hanani_zz,næ ✨,,@SyedSaddiq @idanial183 Saya dah penat hadap pdpr 2 tahun dgn power spec naik sbb asyik hadap screen lpstu x fhm kalau blaja online ok sekian rintihan pelajar,in,[],[],[],0,0,0,[],[],https://twitter.com/hanani_zz/status/1411351576128589828,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'idanial183', 'name': 'ipan #ceo of karipap sardin', 'id': '1267765218416791552'}]",,,,
1411351510072524806,1411300473882116100,2021-07-03 23:49:56 +08,2021-07-03,23:49:56,+0800,307718029,ryqrin,Delicious Bluntz,,@SyedSaddiq Customer foreigner lenyap!,tl,[],[],[],0,0,0,[],[],https://twitter.com/RyQRiN/status/1411351510072524806,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351046119587845,1411300473882116100,2021-07-03 23:48:05 +08,2021-07-03,23:48:05,+0800,1168015639128104961,drjay67313590,Dr Jay,,@SyedSaddiq Everyday people are getting their vaccines but the daily cases still the same. Seriously it doesn't make sense at all and we are not dumb!,en,[],[],[],0,0,0,[],[],https://twitter.com/DrJay67313590/status/1411351046119587845,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411351012779061250,1411300473882116100,2021-07-03 23:47:57 +08,2021-07-03,23:47:57,+0800,1390854630582620165,kennyli32038941,Kenny Lim,,@SyedSaddiq Kita lawan sebab kita bukan kawan. Kawan tak biar Kawan merana.,in,[],[],[],0,0,1,[],[],https://twitter.com/KennyLi32038941/status/1411351012779061250,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411350853898838021,1411194138276421635,2021-07-03 23:47:19 +08,2021-07-03,23:47:19,+0800,468204803,usagitsukinem,naj,,"@SyedSaddiq Not a white flag, but i put this on the fence to let our neighbours know we are positive  https://t.co/75FVwMfyTl",en,[],[],['https://pbs.twimg.com/media/E5YgHxCUcAYRpbg.jpg'],0,0,1,[],[],https://twitter.com/usagitsukinem/status/1411350853898838021,False,,1,https://pbs.twimg.com/media/E5YgHxCUcAYRpbg.jpg,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411350753810161674,1411336355666219010,2021-07-03 23:46:55 +08,2021-07-03,23:46:55,+0800,1375667276356022273,theazammm,dato Dr. azam🇵🇸,,@SyedSaddiq @PDRMsia_Trafik,und,[],[],[],0,0,0,[],[],https://twitter.com/theazammm/status/1411350753810161674,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411350323839397890,1410887378894393347,2021-07-03 23:45:13 +08,2021-07-03,23:45:13,+0800,28902915,ansonkiaa,@lvin 🏴,,@SyedSaddiq That’s right. The least is a 10” tablet for kids to study. Not a measly 5” smartphone!,en,[],[],[],0,0,0,[],[],https://twitter.com/ansonkiaa/status/1411350323839397890,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411350152720228356,1411300473882116100,2021-07-03 23:44:32 +08,2021-07-03,23:44:32,+0800,1043660290322132992,mightywern,mightywern,,"@SyedSaddiq The backdoor government isn't taking the Covid-19 situation seriously. Why not close the factories, where the factories are one of the main causes of the widespread of Covid-19 to the people.",en,[],[],[],0,0,0,[],[],https://twitter.com/mightywern/status/1411350152720228356,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349970444193795,1411300473882116100,2021-07-03 23:43:49 +08,2021-07-03,23:43:49,+0800,954413660478193664,aradiyanah,JunAra 🏴,,@SyedSaddiq My mental health is getting worse day by day:),en,[],[],[],0,0,0,[],[],https://twitter.com/aradiyanah/status/1411349970444193795,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349842488483847,1411336355666219010,2021-07-03 23:43:18 +08,2021-07-03,23:43:18,+0800,1033687343855624193,drunklukku,lukk 🏴,,@SyedSaddiq @PDRMsia takde telur,in,[],[],[],0,0,4,[],[],https://twitter.com/drunklukku/status/1411349842488483847,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349749727326217,1411336355666219010,2021-07-03 23:42:56 +08,2021-07-03,23:42:56,+0800,1120194224,thegoonerjag,yangdipertuanJagong 🏴,,"@SyedSaddiq PDRM needs to be reformed too. Government’s errand dogs protecting the elite while rakyat faces sexual harassments, custodial deaths, fines for white flags and double standards at their hands. Only a matter of time before #BenderaHitam is a protest against you too, PDRM.",en,[],[],[],0,1,3,['benderahitam'],[],https://twitter.com/thegoonerjag/status/1411349749727326217,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349574048894978,1411192450954121219,2021-07-03 23:42:14 +08,2021-07-03,23:42:14,+0800,830747101285920768,kongsiguna,Kil,,@SyedSaddiq Mcm sial..pegi mati la..lagak mcm samseng,in,[],[],[],0,0,0,[],[],https://twitter.com/kongsiguna/status/1411349574048894978,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349522400399362,1411236080293011463,2021-07-03 23:42:02 +08,2021-07-03,23:42:02,+0800,1214724415369252864,anakaba90445644,Anak Abah,,@SyedSaddiq Sungguh tidak bermaruah,in,[],[],[],0,0,0,[],[],https://twitter.com/AnakAba90445644/status/1411349522400399362,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349316652863490,1411192450954121219,2021-07-03 23:41:13 +08,2021-07-03,23:41:13,+0800,78519816,marlinn67,i walk d'talk,,@SyedSaddiq Patut org camnilah kita bawa ke Palestin. Tgk sejauh mana dia mampu persoalkan iman org sana.,in,[],[],[],0,0,0,[],[],https://twitter.com/marlinn67/status/1411349316652863490,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349194632142848,1411192450954121219,2021-07-03 23:40:44 +08,2021-07-03,23:40:44,+0800,872731960237371392,shukur5533,Shukur 🇲🇾🇸🇩,,@SyedSaddiq sadiq ni org PH sabah. kasi nasihat sikit,in,[],[],[],0,0,0,[],[],https://twitter.com/Shukur5533/status/1411349194632142848,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411349095394922497,1411300473882116100,2021-07-03 23:40:20 +08,2021-07-03,23:40:20,+0800,1043660290322132992,mightywern,mightywern,,"@SyedSaddiq 1. The way we are heading in this Covid-19 situation is very bad, and even with FMCO, our cases aren't drastically decreasing 2. Emergency ordinances that were given by the Agong to lead this ""rescue"", isn't helping, but instead, to the benefit the PM and other ministers",en,[],[],[],1,0,3,[],[],https://twitter.com/mightywern/status/1411349095394922497,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411348519353421825,1411300473882116100,2021-07-03 23:38:03 +08,2021-07-03,23:38:03,+0800,584668032,twt_sakros,Sᴀᴋʀᴏs 🇲🇾 #SavePalestine🇵🇸,,"@SyedSaddiq sebab Menteri Melayu Islam tapi kalah yahudi israel cara mentadbir. Sanggup bairkan rakyat kelaparan, mereka bermewah mewahan. Menghina rakyat yg dlam kesusahan. Yg selebihnya kawan kawan saya dari twitter dah cakap di bahagian reply tuan.",in,[],[],[],0,0,1,[],[],https://twitter.com/twt_sakros/status/1411348519353421825,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411348488021954561,1411336355666219010,2021-07-03 23:37:55 +08,2021-07-03,23:37:55,+0800,2920336837,faridmisron,FredtheDredd,,@SyedSaddiq pdrm yg jaga security...,in,[],[],[],0,0,0,[],[],https://twitter.com/Faridmisron/status/1411348488021954561,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411348337857499144,1411300473882116100,2021-07-03 23:37:19 +08,2021-07-03,23:37:19,+0800,1379807743377207297,skylimi01086971,Skylimit,,@SyedSaddiq Lawan sebab ada seorang atok tu buat keputusan ikut kepala otak dia seorang je sampai la dapat kuasa dekat kerajaan cirit yang ada sekarang ni.,in,[],[],[],0,0,0,[],[],https://twitter.com/Skylimi01086971/status/1411348337857499144,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411348034617675779,1411300473882116100,2021-07-03 23:36:07 +08,2021-07-03,23:36:07,+0800,1260814345270951937,suhtarbucks,Tish,,@SyedSaddiq Penat. Dengan ketidakadilan dan kebodohan. Dan sedih tengok negara ni macam tak ada masa depan yang cerah bila banding dengan negara2 lain.,in,[],[],[],0,0,1,[],[],https://twitter.com/suhtarbucks/status/1411348034617675779,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411347970822328327,1411300473882116100,2021-07-03 23:35:52 +08,2021-07-03,23:35:52,+0800,1387215079,twoaonedliv,Daaod,,@SyedSaddiq pembangkang- lawan kerajaan-dilawan simple as black&amp;white,in,[],[],[],0,0,0,[],[],https://twitter.com/twoAoneDLIV/status/1411347970822328327,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411347573911130113,1411300473882116100,2021-07-03 23:34:17 +08,2021-07-03,23:34:17,+0800,1256404218128199681,tansteven10,TAN STEVEN,,@SyedSaddiq PM &amp; the entire cabinet should resign . Hopeless government !,en,[],[],[],0,0,0,[],[],https://twitter.com/TANSTEVEN10/status/1411347573911130113,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411347510602305536,1411300473882116100,2021-07-03 23:34:02 +08,2021-07-03,23:34:02,+0800,982771471477948417,adw_scarves,ADAW JUAL TUDUNG & KAFTAN✨|,,@SyedSaddiq Sebab menteri Malaysia semua bodoh takde otak! Patutnya bagi orang muda yang jadi pemimpin baru settle covid😢  Btw siapa nak beli tudung hitam buat bendera boleh ws saya 😉 #LawanTetapLawan  To order :  https://t.co/oJYvGtZdm1    https://t.co/fSu2OyULfm,in,[],"['https://bit.ly/3gh3b5g', 'https://twitter.com/adw_scarves/status/1404110079259930629?s=19']",[],0,0,0,['lawantetaplawan'],[],https://twitter.com/adw_scarves/status/1411347510602305536,False,https://twitter.com/adw_scarves/status/1404110079259930629?s=19,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411347202077650946,1411300473882116100,2021-07-03 23:32:49 +08,2021-07-03,23:32:49,+0800,493627634,haniza_ahmad,Haniza Ahmad,,@SyedSaddiq 1. Parlimen tidak boleh bersidang dgn alasan ditakuti kluster parlimen sangat mengarut. 100% MP telah divaksin. 2. Kilang terus dibuka walaupun hampir semua pekerja belum divaksin. 3. Mohon hukuman lebih berat ke atas penggubal undang2 yg langgar undang2.,in,[],[],[],0,0,0,[],[],https://twitter.com/haniza_ahmad/status/1411347202077650946,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411347128039788549,1411300473882116100,2021-07-03 23:32:31 +08,2021-07-03,23:32:31,+0800,1186309608664514560,saltypeonies,Pavithra Chanderan,,"@SyedSaddiq Better future for the Malaysians, enough is enough. We need change and we can’t be letting old clowns to rule the country. Malaysia is a beautiful country with beautiful people ruined by a bunch of selfish clowns.",en,[],[],[],0,0,2,[],[],https://twitter.com/saltypeonies/status/1411347128039788549,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411346977283997700,1411300473882116100,2021-07-03 23:31:55 +08,2021-07-03,23:31:55,+0800,1224336764845748231,jayngjaz,CurrentlyBustingMyAssLookingAfterMom,,@SyedSaddiq Ingatkan Malaysia mcm RMC... Semua dh ada system dan funtion gila...,in,[],[],[],0,0,0,[],[],https://twitter.com/JayNgJaz/status/1411346977283997700,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411346936087539712,1411300473882116100,2021-07-03 23:31:45 +08,2021-07-03,23:31:45,+0800,1394311107309826052,salin_nak_gomen,seriously,,@SyedSaddiq Basically Malaysia tiada standard. Nak jadi menteri xde standard nak join politik xde standard. Yang join ni ramai pandai bercakap tapi otak takde. Tak amanah dan tak bertanggungjawab.,in,[],[],[],0,0,0,[],[],https://twitter.com/salin_nak_gomen/status/1411346936087539712,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411346422423724034,1411300473882116100,2021-07-03 23:29:43 +08,2021-07-03,23:29:43,+0800,103765448,reenaalexx,Alexx 🏴🏳️‍🌈,,"@SyedSaddiq Sebab MCO tidak dilaksanakan dengan betul, kes meningkat tapi tidak diambil peduli, buat PKP tapi kilang semua dibuka memang tak masuk akal langsung. Isu mental health meningkat, tapi takde bantuan untuk menolong rakyat. Vaccine ada orang dapat ada yang tak, dan lain2. #LAWAN 🏴",in,[],[],[],0,1,3,['lawan'],[],https://twitter.com/ReenaAlexx/status/1411346422423724034,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411345874031038468,1411300473882116100,2021-07-03 23:27:32 +08,2021-07-03,23:27:32,+0800,1236947582531678209,_ayiemrahim,Abdul 🏴🏴🏴,,@SyedSaddiq Penat dengan kerajaan yang orangnya berpendidikan tinggi tapi pemikirannya cetek waknat!,in,[],[],[],1,0,0,[],[],https://twitter.com/_ayiemrahim/status/1411345874031038468,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411345724948713473,1408011373431320577,2021-07-03 23:26:57 +08,2021-07-03,23:26:57,+0800,1173567744886706176,sarahis12896863,SarahIsmail,,"@SyedSaddiq We all are sick and exhausted as each and everyone of you are the same. You have a duty for the people, not for your pockets. Lets audit every single politicians, next of kins and offsprings from past present and future. All one of you are the same kind of self centred species",en,[],[],[],0,0,0,[],[],https://twitter.com/SarahIs12896863/status/1411345724948713473,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411345709790502912,1411300473882116100,2021-07-03 23:26:53 +08,2021-07-03,23:26:53,+0800,1233180570235981826,mohdxanuar,🏴Mohd Anuar 🏴,,@SyedSaddiq  https://t.co/tGbGyZrWyh,und,[],[],[],0,0,1,[],[],https://twitter.com/mohdxanuar/status/1411345709790502912,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1411345689892704263/pu/img/OtFQ2KuzV7bB1h-J.jpg,,,,,,,[],,,,
1411345489329410053,1411336355666219010,2021-07-03 23:26:00 +08,2021-07-03,23:26:00,+0800,975777781,akeleshm,akelesh morgan,,@SyedSaddiq @PDRMsia,und,[],[],[],0,0,0,[],[],https://twitter.com/akeleshm/status/1411345489329410053,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411345338389000198,1411300473882116100,2021-07-03 23:25:24 +08,2021-07-03,23:25:24,+0800,811803424937254913,roobganesan,Roob Ganesan,,"@SyedSaddiq @syahredzan We are we headed to? There is no direction. No wawasan, tak de hala tuju",en,[],[],[],0,0,8,[],[],https://twitter.com/RoobGanesan/status/1411345338389000198,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'syahredzan', 'name': 'Syahredzan Johan 🏴', 'id': '933339131362471936'}]",,,,
1411345236710678529,1411300473882116100,2021-07-03 23:25:00 +08,2021-07-03,23:25:00,+0800,437597801,naimmuqri,𝖑𝖑𝖚𝖛𝖎𝖆,,"@SyedSaddiq Harap kerajaan yang baru nanti tak musnahkan harapan rakyat. Kalau berani, kita lihat orang orang ini juga akan #Lawan kamu nanti.",in,[],[],[],0,0,0,['lawan'],[],https://twitter.com/naimmuqri/status/1411345236710678529,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411345189600305154,1411336355666219010,2021-07-03 23:24:49 +08,2021-07-03,23:24:49,+0800,964147574,hrh_larlord,‏رزوان,,"@SyedSaddiq @meinmokhtar Rumah menteri pertahanan kan,dia yg buat sop dan dia juga yg langgar sop.patutlah negara kucar kacir dia buat",in,[],[],[],0,0,2,[],[],https://twitter.com/hrh_larlord/status/1411345189600305154,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'meinmokhtar', 'name': '🏳️\u200d🌈PuKiPakDia🏳️\u200d🌈 #campurLGBT', 'id': '468432710'}]",,,,
1411345000676282371,1411300473882116100,2021-07-03 23:24:04 +08,2021-07-03,23:24:04,+0800,383688848,chengkangzai,Ching Cheng Kang,,@SyedSaddiq don't feel like #Lawan.   Not like the government are educated anyway.,en,[],[],[],0,0,0,['lawan'],[],https://twitter.com/chengkangzai/status/1411345000676282371,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411344856723517442,1411300473882116100,2021-07-03 23:23:30 +08,2021-07-03,23:23:30,+0800,1287377749766676480,anuarf2,Anuar F,,@SyedSaddiq @syahredzan What do you think Yb Sadiq? and Why?,en,[],[],[],0,0,0,[],[],https://twitter.com/AnuarF2/status/1411344856723517442,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'syahredzan', 'name': 'Syahredzan Johan 🏴', 'id': '933339131362471936'}]",,,,
1411344735965356032,1410887378894393347,2021-07-03 23:23:01 +08,2021-07-03,23:23:01,+0800,1357884165560041473,wawanajwa288,wawanajwa,,"@SyedSaddiq saya nii student , sampai dh nk masuk sem 2 computer kongsi kdng ii terpksa mengalah yerlh saya kakak dri adik ii kecil ii ni . yng sedih nya pihk collge kata dpt lapto free tapi tulah sampai setahun juga menunggu sampai abng jamil mapos pun belum dpt lgi . 😃",in,[],[],[],0,0,0,[],[],https://twitter.com/Wawanajwa288/status/1411344735965356032,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411344568704929793,1411300473882116100,2021-07-03 23:22:21 +08,2021-07-03,23:22:21,+0800,785733,yeeloon,yeeloon 🏴,,@SyedSaddiq We need NEW HEROES to make positive changes   https://t.co/qP1ks8fxms,en,[],['https://www.youtube.com/watch?v=Mqsb-9iHCi0'],[],0,0,0,[],[],https://twitter.com/yeeloon/status/1411344568704929793,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411344380909088774,1411300473882116100,2021-07-03 23:21:36 +08,2021-07-03,23:21:36,+0800,202947498,nazrulhn,nHn,,@SyedSaddiq @syahredzan Saya #lawan sbb dah dekat setahun saya hilang punca pendapatan,in,[],[],[],0,0,0,['lawan'],[],https://twitter.com/nazrulhn/status/1411344380909088774,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'syahredzan', 'name': 'Syahredzan Johan 🏴', 'id': '933339131362471936'}]",,,,
1411344257831424008,1411300473882116100,2021-07-03 23:21:07 +08,2021-07-03,23:21:07,+0800,323912601,ridhuan90,Ahmad Ridhuan 🏴,,@SyedSaddiq we rage against the incompetence.,en,[],[],[],0,0,0,[],[],https://twitter.com/ridhuan90/status/1411344257831424008,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411343949357223941,1411300473882116100,2021-07-03 23:19:53 +08,2021-07-03,23:19:53,+0800,181438766,lelyishak,Lilyshampoo 🏴,,"@SyedSaddiq 1. Policy mengarut,  2. Kabinet lemah, menteri bodo, xde integrity, xde tanggung jawab 3. Ekonomi makin teruk 4. Penguatkuaasan tidak telus n tulis. double standard everywhere. 5. Masalah x sudah2, xde exit plan",in,[],[],[],0,0,0,[],[],https://twitter.com/LelyIshak/status/1411343949357223941,False,,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}]",,,,
1411343540681003016,1411336355666219010,2021-07-03 23:18:16 +08,2021-07-03,23:18:16,+0800,182945102,adamarisajohari,Adam Arisa 🏴,,@SyedSaddiq @InjangNation Seems like polis dah tau but still jaga the gathering?,en,[],[],[],0,4,13,[],[],https://twitter.com/adamarisajohari/status/1411343540681003016,False,https://twitter.com/esshimself/status/1411167575392747520,0,,,,,,,,"[{'screen_name': 'SyedSaddiq', 'name': 'Syed Saddiq', 'id': '467075090'}, {'screen_name': 'InjangNation', 'name': 'InjangNation #Lawan 🏴', 'id': '1595429406'}]",,,,
